name,gender,frequency,frequency_ew_new,frequency_ni,frequency_scot,frequency_us_vic,frequency_us_ed,frequency_us_bs,frequency_us_wwi,frequency_us_it,frequency_us_bsii,frequency_us_wwii,frequency_us_post,nameBCenterMatch,nameBWizMatch,nameBehindMatch,nameMatch,soundex
DARENE,1,0,0,0,0,0,0,0,0,0,5,0,44,False,False,False,False,D650
DARGAN,0,0,0,0,0,0,0,0,0,7,0,0,0,False,False,False,False,D625
DARHL,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D640
DARI,1,0,0,0,0,0,0,0,0,0,0,5,42,False,False,False,False,D600
DARIA,1,0,48,0,18,0,0,5,6,99,17,85,788,False,True,True,True,D600
DARIAN,0,0,41,0,8,0,0,0,0,7,7,0,6,False,True,True,True,D650
DARIAN,1,0,36,0,9,0,0,0,0,0,5,0,32,False,True,False,False,D650
DARIANNE,1,0,4,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARIAS,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D620
DARICE,1,0,0,0,0,0,0,0,0,0,0,0,199,False,False,False,False,D620
DARIE,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D600
DARIEL,0,0,0,0,0,0,0,0,0,53,15,6,53,False,True,False,False,D640
DARIEL,1,0,0,0,0,0,0,0,0,45,6,13,34,False,False,False,False,D640
DARIEN,0,0,55,0,6,0,0,0,0,0,0,0,15,False,True,True,True,D650
DARIEN,1,0,0,0,4,0,0,0,0,11,5,10,65,False,True,False,False,D650
DARIENE,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D650
DARIL,0,0,0,0,0,0,0,0,0,10,0,0,28,False,False,False,False,D640
DARILYN,1,0,0,0,0,0,0,0,0,13,5,11,126,False,False,False,False,D645
DARIN,0,0,7,0,27,0,0,0,0,0,0,0,32,False,True,True,True,D650
DARINA,1,0,3,0,0,0,0,0,0,0,0,0,12,False,False,True,False,D650
DARINDA,1,0,0,0,0,0,0,0,0,0,0,6,41,False,False,False,False,D653
DARIO,0,0,77,0,83,0,26,53,36,483,69,81,253,False,True,True,True,D600
DARION,0,0,7,0,0,0,0,0,0,0,0,0,0,False,True,True,True,D650
DARION,1,0,6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARIOUS,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D620
DARIS,0,0,0,0,0,0,0,7,6,109,26,13,62,False,False,False,False,D620
DARIS,1,0,0,0,0,0,0,15,12,342,40,32,84,False,False,False,False,D620
DARISE,1,0,0,0,0,0,0,0,0,0,0,0,7,False,False,False,False,D620
DARIUS,0,0,333,0,39,32,25,41,45,365,69,78,365,False,True,True,True,D620
DARIUSH,0,0,6,0,6,0,0,0,0,0,0,0,0,False,False,True,False,D620
DARIUSZ,0,0,4,0,10,0,0,0,0,0,0,0,0,False,False,True,False,D620
DARL,0,0,0,0,0,0,18,37,39,692,99,132,293,False,True,False,False,D640
DARL,1,0,0,0,0,0,0,0,0,39,0,5,14,False,False,False,False,D640
DARLA,1,0,0,0,0,0,0,0,0,1239,1080,1395,5224,False,True,True,True,D640
DARLAINE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D645
DARLANE,1,0,0,0,0,0,0,0,0,0,0,0,17,False,False,False,False,D645
DARLE,0,0,0,0,0,0,0,0,0,29,0,6,11,False,False,False,False,D640
DARLE,1,0,0,0,0,0,0,0,0,0,5,5,0,False,False,False,False,D640
DARLEAN,1,0,0,0,0,0,0,0,0,149,34,54,155,False,False,False,False,D645
DARLEE,1,0,0,0,0,0,0,0,0,8,0,0,0,False,False,False,False,D640
DARLEEN,1,0,0,0,9,0,0,29,47,2009,462,720,1550,False,True,True,True,D645
DARLEENE,1,0,0,0,0,0,0,0,0,75,25,37,44,False,False,False,False,D645
DARLEN,1,0,0,0,0,0,0,0,0,10,0,0,6,False,False,False,False,D645
DARLENA,1,0,0,0,0,0,0,0,0,90,39,71,226,False,True,False,False,D645
DARLENE,0,0,0,0,0,0,0,0,0,121,46,61,90,False,False,False,False,D645
DARLENE,1,0,12,0,47,11,211,301,351,33609,9753,14445,45796,False,True,True,True,D645
DARLES,1,0,0,0,0,0,0,0,0,0,7,0,0,False,False,False,False,D642
DARLETTA,1,0,0,0,0,0,0,0,0,0,0,0,25,False,True,False,False,D643
DARLETTE,1,0,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,D643
DARLEY,0,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,D640
DARLEY,1,0,0,0,0,0,0,0,0,0,0,0,6,False,True,False,False,D640
DARLIA,1,0,0,0,0,0,0,0,0,0,0,0,13,False,False,False,False,D640
DARLIE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D640
DARLIEN,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D645
DARLIENE,1,0,0,0,0,0,0,0,0,15,0,6,10,False,False,False,False,D645
DARLIN,1,0,0,0,0,0,0,0,0,0,0,0,17,False,False,False,False,D645
DARLINA,1,0,0,0,0,0,0,0,0,0,0,0,30,False,False,False,False,D645
DARLINDA,1,0,0,0,0,0,0,0,0,0,0,0,63,False,False,False,False,D645
DARLINE,1,0,0,0,0,0,82,80,74,1729,176,240,691,False,True,False,False,D645
DARLING,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D645
DARLING,1,0,0,0,0,0,0,0,0,35,5,0,46,False,False,False,False,D645
DARLIS,1,0,0,0,0,0,0,0,0,99,30,37,75,False,False,False,False,D642
DARLISS,1,0,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,D642
DARLO,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D640
DARLOW,0,0,0,0,0,0,0,0,0,0,0,5,0,False,False,False,False,D640
DARLYENE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D645
DARLYN,1,0,0,0,0,0,0,0,0,131,44,69,212,False,False,False,False,D645
DARLYNE,1,0,0,0,0,0,0,11,24,661,107,126,216,False,False,False,False,D645
DARLYNN,1,0,0,0,0,0,0,0,0,11,6,43,117,False,False,False,False,D645
DARLYNNE,1,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D645
DARLYS,1,0,0,0,0,0,0,0,0,126,32,42,89,False,False,False,False,D642
DARMA,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,D650
DARMON,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D655
DARNEL,0,0,34,0,0,0,0,0,0,7,5,0,32,False,False,False,False,D654
DARNELL,0,0,285,0,7,0,14,19,19,502,123,186,1597,False,True,True,True,D654
DARNELL,1,0,0,0,0,0,0,0,10,153,80,133,531,False,False,False,False,D654
DARNELLA,1,0,0,0,0,0,0,0,0,68,11,23,131,False,False,False,False,D654
DARNELLE,0,0,15,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D654
DARNELLE,1,0,0,0,0,0,0,0,0,0,0,5,41,False,False,False,False,D654
DARNETTA,1,0,0,0,0,0,0,0,0,0,0,0,33,False,False,False,False,D653
DARNETTE,1,0,0,0,0,0,0,0,0,0,0,0,7,False,False,False,False,D653
DARNICE,1,0,0,0,0,0,0,0,0,0,0,0,31,False,False,False,False,D652
DARNISE,1,0,0,0,0,0,0,0,0,0,0,0,16,False,False,False,False,D652
DARNLEY,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D654
DAROL,0,0,0,0,0,0,0,0,5,169,34,34,113,False,False,False,False,D640
DAROLD,0,0,0,0,0,0,17,64,50,1419,241,303,631,False,True,False,False,D643
DAROLYN,1,0,0,0,0,0,0,0,0,11,14,18,51,False,False,False,False,D645
DARON,0,0,3,0,5,0,0,0,0,0,0,5,96,False,True,False,False,D650
DARON,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D650
DAROTHY,1,0,0,0,0,0,0,0,0,60,0,6,0,False,False,False,False,D630
DARR,0,0,0,0,0,0,0,0,0,0,0,0,14,False,False,False,False,D600
DARRA,1,0,0,0,3,0,0,0,0,0,0,0,32,False,True,False,False,D600
DARRAGH,0,0,127,124,24,0,0,0,0,0,0,0,0,False,True,True,True,D620
DARRAGH,1,0,0,8,4,0,0,0,0,0,0,0,0,False,False,False,False,D620
DARRAH,1,0,0,0,5,0,0,0,0,0,0,5,12,False,True,False,False,D600
DARRAL,0,0,0,0,0,0,0,0,0,21,14,14,71,False,False,False,False,D640
DARRALL,0,0,0,0,0,0,0,0,0,10,0,7,26,False,False,False,False,D640
DARRAN,0,0,28,0,168,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARRAN,1,0,0,0,5,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARREL,0,0,44,0,52,7,150,220,190,5739,1438,1929,5262,False,True,True,True,D640
DARREL,1,0,0,0,0,0,0,0,0,23,12,5,31,False,False,False,False,D640
DARRELD,0,0,0,0,0,0,0,0,0,44,0,5,5,False,False,False,False,D643
DARRELL,0,0,87,9,136,83,393,583,491,16537,4300,6221,23941,False,True,True,True,D640
DARRELL,1,0,0,0,7,0,0,7,0,161,44,60,169,False,False,False,False,D640
DARRELLE,1,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,D640
DARRELLYN,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D645
DARRELYN,1,0,0,0,0,0,0,0,0,0,0,17,42,False,False,False,False,D645
DARREN,0,4,1255,209,8144,0,0,0,0,13,13,21,214,False,True,True,True,D650
DARREN,1,0,0,0,249,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARRIAN,0,0,23,0,4,0,0,0,0,0,0,0,0,False,True,False,False,D650
DARRIAN,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARRICK,0,0,0,0,0,0,0,0,0,0,0,0,70,False,True,False,False,D620
DARRIE,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D600
DARRIEL,0,0,0,0,0,0,0,0,0,24,15,16,66,False,False,False,False,D640
DARRIL,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,False,False,D640
DARRILL,0,0,0,0,0,0,0,0,0,5,0,0,13,False,False,False,False,D640
DARRILYN,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D645
DARRIN,0,0,4,0,77,0,0,0,0,0,0,0,47,False,True,True,True,D650
DARRIN,1,0,0,0,6,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARRION,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D650
DARRIS,0,0,0,0,0,0,0,0,9,112,30,50,130,False,False,False,False,D620
DARRIS,1,0,0,0,0,0,0,0,5,64,6,0,15,False,False,False,False,D620
DARRIUS,0,0,6,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D620
DARROCH,0,0,0,0,39,0,0,0,0,0,0,0,0,False,False,False,False,D620
DARROL,0,0,0,0,0,0,0,0,6,146,31,57,122,False,False,False,False,D640
DARROLD,0,0,0,0,0,0,0,0,5,164,33,42,83,False,False,False,False,D643
DARROLL,0,0,0,0,0,0,0,0,0,87,27,16,69,False,False,False,False,D640
DARRON,0,0,7,0,38,0,0,0,0,0,0,6,89,False,True,False,False,D650
DARROW,0,0,0,0,0,0,0,0,0,121,29,24,108,False,True,False,False,D600
DARRY,0,0,0,0,0,0,0,0,0,31,22,33,205,False,False,False,False,D600
DARRYAL,0,0,0,0,0,0,0,0,0,0,0,0,8,False,False,False,False,D640
DARRYAL,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D640
DARRYEL,0,0,0,0,0,0,0,0,0,5,5,0,43,False,False,False,False,D640
DARRYL,0,0,205,38,362,0,6,19,15,1689,1248,1758,8953,False,True,True,True,D640
DARRYL,1,0,0,0,30,0,0,0,0,28,15,55,197,False,False,False,False,D640
DARRYLE,0,0,0,0,0,0,0,0,0,17,21,25,143,False,False,False,False,D640
DARRYLIN,1,0,0,0,0,0,0,0,0,0,0,0,25,False,False,False,False,D645
DARRYLL,0,0,3,0,13,0,0,0,0,23,26,39,139,False,False,False,False,D640
DARRYN,0,0,0,0,98,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARRYN,1,0,0,0,3,0,0,0,0,0,0,0,0,False,True,False,False,D650
DARSHAN,0,0,45,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D625
DARSHANA,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,True,False,D625
DARSHIL,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D624
DARTHA,1,0,0,0,0,0,0,15,18,254,30,25,45,False,False,False,False,D630
DARTHEA,1,0,0,0,0,0,0,0,6,11,0,0,0,False,False,False,False,D630
DARTHIE,1,0,0,0,0,0,0,0,0,12,0,0,0,False,False,False,False,D630
DARTHULA,1,0,0,0,0,21,5,10,0,28,0,0,0,False,True,False,False,D634
DARTHY,1,0,0,0,0,0,0,6,0,249,17,20,11,False,False,False,False,D630
DARUS,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D620
DARVEL,0,0,0,0,0,0,0,0,0,5,6,0,0,False,False,False,False,D614
DARVI,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D610
DARVIN,0,0,0,0,0,0,5,19,21,643,129,152,367,False,True,False,False,D615
DARVIS,0,0,0,0,0,0,0,0,0,0,0,5,15,False,False,False,False,D612
DARWIN,0,0,18,0,6,48,217,364,289,5386,924,1196,2824,False,True,True,True,D650
DARWIN,1,0,0,0,0,0,0,0,0,13,0,0,0,False,False,False,False,D650
DARWOOD,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D630
DARWYN,0,0,0,0,0,0,0,0,0,158,31,33,80,False,False,False,False,D650
DARY,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D600
DARYA,1,0,10,0,0,0,0,0,0,0,0,0,0,False,True,True,True,D600
DARYEL,0,0,0,0,0,0,0,0,0,18,0,12,89,False,False,False,False,D640
DARYL,0,0,267,40,742,0,19,68,67,2962,953,1457,9262,False,True,True,True,D640
DARYL,1,0,40,0,65,0,0,15,8,310,146,227,1189,False,True,False,False,D640
DARYLA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D640
DARYLE,0,0,3,0,0,0,0,0,5,262,61,104,348,False,True,False,False,D640
DARYLE,1,0,0,0,0,0,0,0,0,20,12,33,81,False,False,False,False,D640
DARYLENE,1,0,0,0,0,0,0,0,0,15,0,11,18,False,False,False,False,D645
DARYLL,0,0,19,0,56,0,0,0,0,42,42,52,198,False,False,False,False,D640
DARYLL,1,0,0,0,7,0,0,0,0,0,0,6,6,False,False,False,False,D640
DARYN,0,0,0,0,103,0,0,0,0,0,0,0,0,False,False,False,False,D650
DARYN,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D650
DARYNE,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D650
DASHA,1,0,3,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D200
DASIE,1,0,0,0,0,11,44,33,17,219,18,36,31,False,False,False,False,D200
DASSIE,1,0,0,0,0,7,0,0,0,5,0,0,0,False,False,False,False,D200
DATHA,1,0,0,0,0,0,6,0,5,95,6,11,10,False,True,False,False,D300
DATHAN,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,True,False,D350
DATHEL,1,0,0,0,0,0,0,0,10,25,0,0,0,False,False,False,False,D340
DATHOL,1,0,0,0,0,0,0,0,0,6,0,0,0,False,False,False,False,D340
DAUD,0,0,37,0,6,0,0,0,0,0,0,0,0,False,True,True,True,D300
DAULTON,0,0,4,0,0,0,0,5,0,27,0,0,0,False,False,False,False,D435
DAUN,0,0,0,0,0,0,0,0,0,10,5,0,0,False,False,False,False,D500
DAUN,1,0,0,0,3,0,0,0,0,25,11,44,112,False,False,False,False,D500
DAUNA,1,0,0,0,0,0,0,0,0,32,0,14,44,False,False,False,False,D500
DAUNE,0,0,0,0,0,0,0,0,0,14,0,0,0,False,False,False,False,D500
DAUNE,1,0,0,0,0,0,0,0,0,10,0,23,67,False,False,False,False,D500
DAUPHINE,1,0,0,0,0,0,0,0,0,10,0,0,0,False,False,False,False,D150
DAUREEN,1,0,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,D650
DAURICE,1,0,0,0,0,0,0,0,11,47,0,0,5,False,False,False,False,D620
DAVA,1,0,0,0,0,0,0,0,0,29,13,31,183,False,True,False,False,D100
DAVE,0,0,27,0,10,2786,1751,891,681,8610,2298,4344,9748,False,True,True,True,D100
DAVE,1,0,0,0,0,5,0,0,14,20,14,8,5,False,False,False,False,D100
DAVED,0,0,0,0,0,0,0,0,0,10,0,0,23,False,False,False,False,D130
DAVEE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D100
DAVEEN,1,0,0,0,0,0,0,0,0,5,0,5,5,False,False,False,False,D150
DAVEENA,1,0,9,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D150
DAVELYN,1,0,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,D145
DAVENA,1,0,3,0,0,0,0,0,0,0,0,0,10,False,False,True,False,D150
DAVENE,1,0,0,0,0,0,0,0,0,5,7,29,53,False,False,False,False,D150
DAVETTA,1,0,0,0,0,0,0,0,0,10,6,21,53,False,False,False,False,D130
DAVETTE,1,0,0,0,0,0,0,0,0,0,0,0,44,False,True,False,False,D130
DAVEY,0,0,52,0,3,0,0,0,0,336,41,62,407,False,True,True,True,D100
DAVEY,1,0,0,0,0,0,0,0,0,5,0,5,0,False,False,False,False,D100
DAVI,0,0,0,0,0,0,0,0,0,0,0,0,6,False,True,True,True,D100
DAVIA,1,0,3,0,0,0,0,0,0,0,0,7,40,False,True,False,False,D100
DAVIAN,0,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D150
DAVID,0,10,9931,817,36445,15788,16692,15459,12727,260136,83595,147607,573326,False,True,True,True,D130
DAVID,1,0,0,0,1806,57,80,77,71,1203,271,411,1128,False,False,False,False,D130
DAVID-JAMES,0,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,
DAVID-JOHN,0,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,
DAVID-LEE,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
DAVIDA,1,0,0,0,0,0,6,5,20,210,55,73,393,False,True,True,True,D130
DAVIDE,0,0,16,0,9,0,0,0,0,10,0,8,26,False,True,True,True,D130
DAVIDSON,0,0,0,0,4,0,0,0,0,11,0,0,8,False,False,False,False,D132
DAVIE,0,0,13,0,14,34,81,67,54,776,100,161,380,False,True,True,True,D100
DAVIE,1,0,0,0,0,24,31,24,17,202,24,36,62,False,False,False,False,D100
DAVIED,0,0,0,0,0,0,0,6,0,129,15,22,72,False,False,False,False,D130
DAVIES,0,0,0,0,0,0,0,0,0,13,5,0,6,False,False,False,False,D120
DAVIETTE,1,0,0,0,0,0,0,0,0,0,0,0,7,False,False,False,False,D130
DAVIN,0,0,18,0,3,0,0,0,0,0,0,0,31,False,True,True,True,D150
DAVINA,1,0,276,3,112,0,0,5,0,12,11,22,97,False,True,True,True,D150
DAVINDER,0,0,27,0,13,0,0,0,0,0,0,0,0,False,True,False,False,D153
DAVINDER,1,0,6,0,3,0,0,0,0,0,0,0,0,False,True,False,False,D153
DAVINE,1,0,0,0,0,0,0,0,0,5,0,0,23,False,False,False,False,D150
DAVINIA,1,0,23,0,3,0,0,0,0,0,0,0,0,False,False,True,False,D150
DAVIS,0,0,37,0,12,328,367,299,247,2631,340,472,1293,False,True,True,True,D120
DAVIS,1,0,0,0,0,0,0,24,9,162,9,14,20,False,False,False,False,D120
DAVITA,1,0,4,0,0,0,0,0,0,0,0,0,5,False,True,False,False,D130
DAVONNA,1,0,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,D150
DAVY,0,0,24,0,7,0,0,0,5,188,46,53,215,False,True,True,True,D100
DAVYD,0,0,0,0,4,0,0,0,0,0,0,0,0,False,True,False,False,D130
DAWANA,1,0,0,0,0,0,0,0,0,0,0,0,12,False,False,False,False,D500
DAWAYNE,0,0,0,0,0,0,0,0,0,23,5,11,64,False,False,False,False,D500
DAWES,0,0,0,0,0,0,0,0,0,21,0,0,0,False,False,False,False,D200
DAWID,0,0,5,0,0,0,0,0,0,0,0,0,0,False,True,True,True,D300
DAWIT,0,0,6,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D300
DAWN,0,0,0,0,0,0,0,0,0,71,16,16,36,False,False,False,False,D500
DAWN,1,4,144,6,2434,31,76,145,103,5258,1425,2838,15659,False,True,True,True,D500
DAWN-LOUISE,1,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,
DAWN-MARIE,1,0,0,0,9,0,0,0,0,0,0,0,0,False,False,False,False,
DAWN-MICHELLE,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,
DAWNA,1,0,0,0,17,0,0,0,0,279,74,139,493,False,True,False,False,D500
DAWNE,1,0,0,0,7,0,0,0,0,120,34,85,312,False,False,False,False,D500
DAWNELL,1,0,0,0,0,0,0,0,0,0,0,0,22,False,False,False,False,D540
DAWNELLE,1,0,0,0,0,0,0,0,0,0,0,0,65,False,False,False,False,D540
DAWNETTA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D530
DAWNETTE,1,0,0,0,0,0,0,0,0,0,0,0,18,False,False,False,False,D530
DAWNIE,1,0,0,0,0,0,0,0,0,0,0,0,7,False,False,False,False,D500
DAWNITA,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D530
DAWNN,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D500
DAWOOD,0,0,35,0,4,0,0,0,0,0,0,0,0,False,True,True,True,D300
DAWSON,0,0,35,9,10,50,90,78,58,562,79,85,268,False,True,True,True,D250
DAWUD,0,0,44,0,0,0,0,0,0,0,0,0,0,False,True,True,True,D300
DAWYN,1,0,0,0,0,0,0,0,0,0,0,0,6,False,False,False,False,D500
DAX,0,0,12,0,7,0,0,0,0,0,0,0,0,False,True,True,True,D200
DAY,0,0,0,0,0,0,0,12,5,31,5,10,11,False,False,False,False,D000
DAY,1,0,0,0,0,0,0,0,0,0,0,6,0,False,True,False,False,D000
DAYA,0,0,4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D000
DAYA,1,0,6,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D000
DAYE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D000
DAYL,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D400
DAYL,1,0,0,0,0,0,0,0,0,0,0,0,10,False,False,False,False,D400
DAYLA,1,0,0,0,0,0,0,0,0,0,0,0,19,False,False,False,False,D400
DAYLAN,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D450
DAYLE,0,0,52,0,87,0,11,29,20,360,43,65,200,False,True,False,False,D400
DAYLE,1,0,7,0,17,0,5,0,10,114,66,131,725,False,False,False,False,D400
DAYLENE,1,0,0,0,0,0,0,0,0,5,5,5,40,False,False,False,False,D450
DAYLL,0,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,D400
DAYLON,0,0,0,0,0,0,0,0,0,0,0,5,14,False,True,False,False,D450
DAYMON,0,0,0,0,0,0,5,11,0,157,29,24,65,False,True,False,False,D550
DAYMOND,0,0,0,0,0,0,0,0,5,85,12,13,25,False,False,False,False,D553
DAYNA,0,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D500
DAYNA,1,0,345,6,131,0,0,0,0,13,7,65,376,False,True,True,True,D500
DAYNA-LOUISE,1,0,0,0,3,0,0,0,0,0,0,0,0,False,False,False,False,
DAYNAH,1,0,0,0,7,0,0,0,0,0,0,0,0,False,False,False,False,D500
DAYNE,0,0,37,0,20,0,0,0,0,64,15,23,121,False,False,False,False,D500
DAYNE,1,0,0,0,0,0,0,0,0,0,0,0,17,False,True,False,False,D500
DAYNOR,1,0,0,0,4,0,0,0,0,0,0,0,0,False,False,False,False,D560
DAYTON,0,0,8,0,0,132,138,185,154,1451,164,214,441,False,True,True,True,D350
DAYTONA,1,0,4,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D350
DE,0,0,14,0,0,0,0,13,16,30,5,5,0,False,False,False,False,D000
DE,1,0,0,0,0,0,0,0,5,28,20,28,67,False,False,False,False,D000
DEA,0,0,0,0,0,0,0,0,0,12,0,0,0,False,False,False,False,D000
DEA,1,0,11,0,0,0,10,17,15,92,23,46,166,False,True,False,False,D000
DEACON,0,0,57,0,7,0,0,0,0,0,0,0,0,False,True,True,True,D250
DEADRA,1,0,0,0,0,0,0,0,0,0,0,27,74,False,False,False,False,D360
DEAGLAN,0,0,18,19,4,0,0,0,0,0,0,0,0,False,False,False,False,D245
DEAKIN,0,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,D250
DEAL,0,0,0,0,0,0,0,0,0,5,0,0,0,False,False,False,False,D400
DEALIA,1,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,False,D400
DEALIE,1,0,0,0,0,11,32,6,14,16,0,0,0,False,False,False,False,D400
DEALVA,1,0,0,0,0,0,10,11,7,49,0,5,0,False,False,False,False,D410
DEAN,0,4,2326,225,3306,425,904,1294,1227,25502,3806,5949,22564,False,True,True,True,D500
DEAN,1,0,0,0,42,81,134,93,89,1166,141,187,314,False,True,False,False,D500
DEANA,1,0,65,0,13,0,18,20,20,438,173,303,1231,False,True,True,True,D500
DEANDRA,1,0,3,0,0,0,0,0,0,0,0,0,0,False,True,False,False,D536
DEANDRE,0,0,14,0,0,0,0,0,0,0,0,0,0,False,True,True,True,D536
DEANE,0,0,20,6,28,0,20,67,57,1049,113,150,399,False,True,False,False,D500
DEANE,1,0,0,0,0,22,54,35,28,392,46,74,195,False,False,False,False,D500
DEANETTE,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D530
DEANIE,0,0,0,0,0,0,0,0,0,0,0,5,5,False,False,False,False,D500
DEANIE,1,0,0,0,0,0,6,25,0,161,41,62,121,False,False,False,False,D500
DEANN,1,0,0,0,4,0,0,0,0,283,200,256,853,False,True,False,False,D500
DEANNA,0,0,0,0,0,0,0,0,0,19,20,6,0,False,False,False,False,D500
DEANNA,1,0,719,0,74,5,7,10,5,5975,5463,5510,9055,False,True,True,True,D500
DEANNA-MARIE,1,0,3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,
DEANNE,1,0,89,0,47,0,0,0,0,772,491,624,1365,False,True,True,True,D500
DEANNIE,1,0,0,0,0,0,0,0,0,6,0,5,18,False,False,False,False,D500
DEARBHAIL,1,0,0,26,0,0,0,0,0,0,0,0,0,False,True,False,False,D614
DEARBHAILE,1,0,0,12,0,0,0,0,0,0,0,0,0,False,False,False,False,D614
DEARBHLA,1,0,10,75,3,0,0,0,0,0,0,0,0,False,True,False,False,D614
DEARDRA,1,0,0,0,0,0,0,0,0,0,0,16,16,False,False,False,False,D636
DEARL,0,0,0,0,0,0,0,0,14,268,51,57,147,False,False,False,False,D640
DEARLD,0,0,0,0,0,0,0,0,0,5,0,5,0,False,False,False,False,D643
DEARMOND,0,0,0,0,0,0,0,0,5,0,0,0,0,False,False,False,False,D655
DEATRA,1,0,0,0,0,0,0,0,0,0,0,48,67,False,False,False,False,D360
DEATRICE,1,0,0,0,0,0,0,0,0,0,0,6,46,False,False,False,False,D362
DEATTA,1,0,0,0,0,0,0,0,0,0,0,0,5,False,False,False,False,D300
DEAUN,1,0,0,0,0,0,0,0,0,5,0,0,18,False,False,False,False,D500
DEB,1,0,0,0,0,0,0,0,0,0,0,0,31,False,True,True,True,D100
